Position;PositionIdx;Indices;Frame;Idx;Time;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;SizeRatio;TrackErrorSizeRatio;EndOfChannelContact;TruncatedDivision;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;BacteriaCenterX;BacteriaCenterY;BacteriaCenterZ;GrowthRateArea;Size;GrowthRateLength;Length;MeanRFP
mv221_mv248__xy34;15;75-1-6;75;6;750.00000;AHHHHHHTHHH;NA;73;1.04737;NA;0.30987;false;73-1-4;3;3;0-1;false;false;74-1-6;NA;1.87912;20.44626;0.00000;5.57606e-03;1.68155;6.46314e-03;2.67212;2.06163e+03
mv221_mv248__xy34;15;75-2-0;75;0;750.00000;AHHHHHHHH;77;73;1.14252;NA;NA;false;73-2-0;4;4;0-2;false;false;74-2-0;76-2-0;2.10892;3.02919;0.00000;9.25426e-03;2.03222;1.02656e-02;3.06604;1.97119e+03
mv221_mv248__xy34;15;75-2-1;75;1;750.00000;AHHHHHHHT;77;73;1.15000;NA;NA;false;73-2-1;4;4;0-2;false;false;74-2-1;76-2-1;1.96880;6.04599;0.00000;1.15513e-02;1.94350;1.24912e-02;2.99635;2.10616e+03
mv221_mv248__xy34;15;75-2-2;75;2;750.00000;AHHHHHHTH;77;72;1.29032;NA;NA;false;72-2-1;5;5;0-2;false;false;74-2-2;76-2-2;2.06624;9.17735;0.00000;1.61151e-02;2.53500;1.31735e-02;3.41977;2.00149e+03
mv221_mv248__xy34;15;75-2-3;75;3;750.00000;AHHHHHHTT;78;72;1.04497;NA;NA;false;72-2-2;6;6;0-2;false;false;74-2-3;76-2-3;2.04083;12.16323;0.00000;8.85584e-03;1.66887;8.34800e-03;2.62909;2.31138e+03
mv221_mv248__xy34;15;75-2-4;75;4;750.00000;AHHHHHTHHH;77;71;1.05293;NA;NA;false;71-2-2;6;6;0-2;false;false;74-2-4;76-2-4;2.03262;15.12563;0.00000;1.30431e-02;2.35332;1.17610e-02;3.56968;1.64588e+03
mv221_mv248__xy34;15;75-2-5;75;5;750.00000;AHHHHHTHHT;NA;71;1.05512;NA;NA;false;71-2-3;6;6;0-2;false;false;74-2-5;76-2-5;2.03893;18.22587;0.00000;7.95630e-03;1.69845;7.32131e-03;2.76766;1.80052e+03
mv221_mv248__xy34;15;75-2-6;75;6;750.00000;AHHHHHTHTH;NA;71;0.88693;NA;0.29342;false;71-2-4;5;5;0-2;false;false;74-2-6;NA;2.03580;20.64533;0.00000;6.86205e-03;1.49142;4.16099e-03;2.24415;1.91348e+03
mv221_mv248__xy34;15;75-3-0;75;0;750.00000;AHHHHHHH;80;71;1.11951;NA;NA;false;71-3-0;9;9;0-3;false;false;74-3-0;76-3-0;1.96908;3.60541;0.00000;9.62034e-03;2.69132;8.28574e-03;4.24943;2.23713e+03
mv221_mv248__xy34;15;75-3-1;75;1;750.00000;AHHHHHHT;79;71;1.12266;NA;NA;false;71-3-1;8;8;0-3;false;false;74-3-1;76-3-1;1.89450;7.29131;0.00000;1.15657e-02;2.28150;1.10493e-02;3.29134;2.35811e+03
mv221_mv248__xy34;15;75-3-2;75;2;750.00000;AHHHHHTHH;81;75;0.99817;NA;NA;false;75-3-2;6;6;0-3;false;false;74-3-2;76-3-2;1.95690;9.95012;0.00000;1.19400e-02;1.23370;8.87995e-03;2.09619;1.86912e+03
mv221_mv248__xy34;15;75-3-3;75;3;750.00000;AHHHHHTHT;82;75;0.99817;NA;NA;false;75-3-3;7;7;0-3;false;false;74-3-2;76-3-3;1.87498;11.89192;0.00000;6.19716e-03;1.06892;5.71139e-03;1.70988;1.90574e+03
mv221_mv248__xy34;15;75-3-4;75;4;750.00000;AHHHHHTT;76;70;1.10493;NA;NA;false;70-3-2;6;6;0-3;false;false;74-3-3;NA;1.92858;14.88626;0.00000;7.15008e-03;2.18010;6.28494e-03;3.14428;2.04639e+03
mv221_mv248__xy34;15;75-3-5;75;5;750.00000;AHHHHTHH;76;69;1.21839;NA;NA;false;69-3-2;7;7;0-3;false;false;74-3-4;NA;1.90806;18.95057;0.00000;6.46729e-03;2.23925;6.36207e-03;3.45051;2.09999e+03
mv221_mv248__xy34;15;75-4-0;75;0;750.00000;AHHHHHHHHHHHHT;76;70;1.03423;NA;NA;false;70-4-1;6;6;0-4;false;false;74-4-0;NA;2.08578;3.45655;0.00000;1.81591e-02;2.42515;1.77197e-02;3.90217;1.90222e+03
mv221_mv248__xy34;15;75-4-1;75;1;750.00000;AHHHHHHHHHHHTH;76;70;1.09111;NA;NA;false;70-4-2;6;6;0-4;false;false;74-4-1;NA;1.92699;7.00436;0.00000;1.26600e-02;2.12517;1.22428e-02;3.38250;2.01611e+03
mv221_mv248__xy34;15;75-4-2;75;2;750.00000;AHHHHHHHHHHHTTH;81;74;1.13208;NA;NA;false;74-4-2;7;7;0-4;false;false;74-4-2;76-4-4;2.00958;9.59638;0.00000;1.08284e-02;1.26750;1.07025e-02;2.08102;1.78564e+03
mv221_mv248__xy34;15;75-4-3;75;3;750.00000;AHHHHHHHHHHHTTT;82;74;1.16129;NA;NA;false;74-4-3;8;8;0-4;false;false;74-4-3;76-4-5;1.99265;11.65396;0.00000;1.00334e-02;1.21680;8.93459e-03;2.05239;1.76276e+03
mv221_mv248__xy34;15;75-4-4;75;4;750.00000;AHHHHHHHHHHTHH;80;75;1.14846;NA;NA;false;75-4-4;5;5;0-4;false;false;74-4-4;76-4-6;1.97011;13.71110;0.00000;7.41781e-03;1.40692;8.00868e-03;2.24415;1.61671e+03
mv221_mv248__xy34;15;75-4-5;75;5;750.00000;AHHHHHHHHHHTHT;78;75;1.14846;NA;NA;false;75-4-5;3;3;0-4;false;false;74-4-4;76-4-7;1.95038;16.03493;0.00000;4.49741e-03;1.43650;3.12683e-03;2.34901;1.49943e+03
mv221_mv248__xy34;15;75-4-6;75;6;750.00000;AHHHHHHHHHHTTH;77;70;1.11328;NA;NA;false;70-4-5;7;7;0-4;false;false;74-4-5;76-4-8;2.02024;17.99040;0.00000;5.92202e-03;1.20412;4.91748e-03;2.00238;2.06803e+03
mv221_mv248__xy34;15;75-4-7;75;7;750.00000;AHHHHHHHHHHTTT;76;70;1.00000;NA;NA;false;70-4-6;6;6;0-4;false;false;74-4-6;NA;2.02155;19.88977;0.00000;5.83371e-03;1.21680;6.15730e-03;2.23377;2.28041e+03
mv221_mv248__xy34;15;75-4-8;75;8;750.00000;AHHHHHHHHHTHH;NA;70;NA;NA;0.46368;false;70-4-7;6;6;0-4;false;false;74-4-7;NA;2.11090;21.33439;0.00000;-9.93310e-03;0.51545;-1.04330e-02;0.91924;2.17090e+03
mv221_mv248__xy34;15;75-5-0;75;0;750.00000;AHHHHHHHHHHHH;76;69;1.21212;NA;NA;false;69-5-0;7;7;0-5;false;false;74-5-0;NA;2.05838;3.85058;0.00000;9.83197e-03;2.87300;9.36020e-03;4.51504;1.67083e+03
mv221_mv248__xy34;15;75-5-1;75;1;750.00000;AHHHHHHHHHHHTH;83;75;1.04979;NA;NA;false;75-5-1;8;8;0-5;false;false;74-5-1;76-5-2;1.95081;7.08151;0.00000;9.74621e-03;1.02245;8.54237e-03;1.82464;1.98652e+03
mv221_mv248__xy34;15;75-5-2;75;2;750.00000;AHHHHHHHHHHHTT;NA;75;1.04979;NA;NA;false;75-5-2;8;8;0-5;false;false;74-5-1;76-5-3;2.14105;8.99068;0.00000;6.26556e-03;1.11540;5.81376e-03;1.92492;1.81890e+03
mv221_mv248__xy34;15;75-5-3;75;3;750.00000;AHHHHHHHHHHTHH;82;74;1.27500;NA;NA;false;74-5-2;8;8;0-5;false;false;74-5-2;76-5-4;2.03192;10.95860;0.00000;5.04056e-03;1.50832;5.21399e-03;2.38383;1.54164e+03
mv221_mv248__xy34;15;75-5-4;75;4;750.00000;AHHHHHHHHHHTHT;80;74;1.15635;NA;NA;false;74-5-3;6;6;0-5;false;false;74-5-3;76-5-5;1.92070;13.37846;0.00000;8.54237e-03;1.49987;7.93491e-03;2.48365;1.49551e+03
mv221_mv248__xy34;15;75-5-5;75;5;750.00000;AHHHHHHHHHHTTH;NA;75;1.04455;NA;NA;false;75-5-5;4;4;0-5;false;false;74-5-4;76-5-6;2.00984;15.88154;0.00000;3.68271e-03;1.44072;3.88905e-03;2.36246;1.61961e+03
mv221_mv248__xy34;15;75-5-6;75;6;750.00000;AHHHHHHHHHHTTT;NA;75;1.04455;NA;NA;false;75-5-6;3;3;0-5;false;false;74-5-4;76-5-7;2.00081;18.20000;0.00000;-2.57243e-03;1.43227;-7.27392e-04;2.39708;1.63172e+03
mv221_mv248__xy34;15;75-5-7;75;7;750.00000;AHHHHHHHHHTHHH;NA;72;0.98404;NA;0.30175;false;72-5-4;4;4;0-5;false;false;74-5-5;NA;2.02255;20.56776;0.00000;7.48386e-03;1.56325;3.93524e-03;2.41901;1.71471e+03
mv221_mv248__xy34;15;75-6-0;75;0;750.00000;AHHHHHHHHHHH;81;75;0.97622;NA;NA;false;75-6-0;6;6;0-6;false;false;74-6-0;76-6-0;2.04362;3.12862;0.00000;1.02650e-02;1.59282;9.67906e-03;2.37228;2.73699e+03
mv221_mv248__xy34;15;75-6-1;75;1;750.00000;AHHHHHHHHHHT;81;75;0.97622;NA;NA;false;75-6-1;6;6;0-6;false;false;74-6-0;76-6-1;1.95000;5.38852;0.00000;1.59410e-02;1.35622;1.53594e-02;1.97690;3.05868e+03
mv221_mv248__xy34;15;75-6-2;75;2;750.00000;AHHHHHHHHTHH;79;74;1.04156;NA;NA;false;74-6-1;5;5;0-6;false;false;74-6-1;76-6-2;2.08290;8.29925;0.00000;1.08970e-02;1.79985;9.71937e-03;2.60730;2.62212e+03
mv221_mv248__xy34;15;75-6-3;75;3;750.00000;AHHHHHHHHTHT;84;74;1.01149;NA;NA;false;74-6-2;10;10;0-6;false;false;74-6-2;76-6-3;1.99506;10.91705;0.00000;4.13895e-03;1.11540;4.31031e-03;1.60801;2.70804e+03
mv221_mv248__xy34;15;75-6-4;75;4;750.00000;AHHHHHHHHTTH;83;75;1.15217;NA;NA;false;75-6-4;8;8;0-6;false;false;74-6-3;76-6-4;1.93182;13.22439;0.00000;8.68058e-03;1.10272;6.60280e-03;1.75981;3.23723e+03
mv221_mv248__xy34;15;75-6-5;75;5;750.00000;AHHHHHHHHTTT;79;75;1.15217;NA;NA;false;75-6-5;4;4;0-6;false;false;74-6-3;76-6-5;1.98998;15.24149;0.00000;7.66769e-03;1.36045;6.95553e-03;2.16070;3.01813e+03
mv221_mv248__xy34;15;75-6-6;75;6;750.00000;AHHHHHHHTH;NA;58;1.16949;NA;NA;false;58-6-2;19;19;0-6;false;false;74-6-4;76-6-6;1.96024;17.88751;0.00000;1.85074e-03;2.04067;1.67730e-03;3.15300;3.16333e+03
mv221_mv248__xy34;15;75-6-7;75;7;750.00000;AHHHHHHHTTHHHH;NA;75;NA;NA;0.26159;true;75-6-7;1;1;0-6;false;false;74-6-5;NA;2.04027;20.63107;0.00000;NA;1.70690;NA;2.28981;3.80733e+03
mv221_mv248__xy34;15;75-7-0;75;0;750.00000;AHHHHHHHHHHHHHH;76;72;1.02817;NA;NA;false;72-7-0;4;4;0-7;false;false;74-7-0;NA;2.02959;4.00407;0.00000;1.55713e-02;2.46740;1.36915e-02;3.66833;1.73683e+03
mv221_mv248__xy34;15;75-7-1;75;1;750.00000;AHHHHHHHHHHHHHT;77;72;1.14259;NA;NA;false;72-7-1;5;5;0-7;false;false;74-7-1;76-7-2;2.01010;7.64417;0.00000;1.59454e-02;2.57302;1.55472e-02;3.72547;1.84997e+03
mv221_mv248__xy34;15;75-7-2;75;2;750.00000;AHHHHHHHHHHHHTH;76;71;0.99018;NA;NA;false;71-7-1;5;5;0-7;false;false;74-7-2;NA;1.93053;11.14337;0.00000;1.79179e-02;2.12940;1.62662e-02;3.32518;1.95712e+03
mv221_mv248__xy34;15;75-7-3;75;3;750.00000;AHHHHHHHHHHHHTTH;79;75;0.96252;NA;NA;false;75-7-3;4;4;0-7;false;false;74-7-3;76-7-5;2.06506;13.79998;0.00000;9.51469e-03;1.14075;1.01732e-02;1.89506;1.97851e+03
mv221_mv248__xy34;15;75-7-4;75;4;750.00000;AHHHHHHHHHHHHTTT;78;75;0.96252;NA;NA;false;75-7-4;3;3;0-7;false;false;74-7-3;76-7-6;1.94495;15.80337;0.00000;1.14613e-02;1.24637;1.15636e-02;1.97690;1.89424e+03
mv221_mv248__xy34;15;75-7-5;75;5;750.00000;AHHHHHHHHHHHTHH;76;72;1.01289;NA;NA;false;72-7-4;4;4;0-7;false;false;74-7-4;NA;2.00922;18.09729;0.00000;1.18246e-02;1.66042;1.10513e-02;2.72845;2.10786e+03
mv221_mv248__xy34;15;75-7-6;75;6;750.00000;AHHHHHHHHHHHTHTH;NA;75;NA;NA;0.31589;true;75-7-6;1;1;0-7;false;false;74-7-5;NA;2.01651;20.61086;0.00000;NA;1.45340;NA;2.35440;2.20711e+03
mv221_mv248__xy34;15;76-0-0;76;0;760.00000;AHHHHHHHHHHHH;80;76;1.36121;true;NA;false;76-0-0;4;4;0-0;false;false;75-0-0;77-0-0;2.06358;2.94457;0.00000;1.20551e-02;1.65620;1.12531e-02;2.62909;1.67225e+03
mv221_mv248__xy34;15;76-0-1;76;1;760.00000;AHHHHHHHHHHHT;83;76;1.36121;true;NA;false;76-0-1;7;7;0-0;false;false;75-0-0;77-0-1;2.10126;5.37391;0.00000;9.73921e-03;1.57592;8.88369e-03;2.33367;1.94886e+03
mv221_mv248__xy34;15;76-0-2;76;2;760.00000;AHHHHHHHHHHTH;77;74;1.20000;NA;NA;false;74-0-1;3;3;0-0;false;false;75-0-1;NA;2.07987;8.11291;0.00000;1.78614e-02;2.18010;1.44326e-02;3.15300;1.67106e+03
mv221_mv248__xy34;15;76-0-3;76;3;760.00000;AHHHHHHHHHHTT;78;74;1.22249;NA;NA;false;74-0-2;4;4;0-0;false;false;75-0-2;77-0-4;1.99529;11.32336;0.00000;1.47657e-02;2.15897;1.40565e-02;3.12271;1.60432e+03
mv221_mv248__xy34;15;76-0-4;76;4;760.00000;AHHHHHHHHHTTH;78;73;1.12553;NA;NA;false;73-0-2;5;5;0-0;false;false;75-0-3;77-0-5;2.07718;14.53444;0.00000;1.86495e-02;2.23502;1.76496e-02;3.32073;1.58629e+03
mv221_mv248__xy34;15;76-0-5;76;5;760.00000;AHHHHHHHHHTTT;NA;73;1.16919;NA;NA;false;73-0-3;6;6;0-0;false;false;75-0-4;77-0-6;2.05150;17.75188;0.00000;-3.10901e-03;1.95617;-3.18099e-03;2.99635;1.69311e+03
mv221_mv248__xy34;15;76-0-6;76;6;760.00000;AHHHHHHHHTHH;NA;74;0.95413;NA;0.37697;false;74-0-5;3;3;0-0;false;false;75-0-5;NA;2.02672;20.49656;0.00000;-1.20048e-04;1.75760;7.26124e-04;2.54830;1.74375e+03
mv221_mv248__xy34;15;76-1-0;76;0;760.00000;AHHHHHHHHHH;81;74;1.22006;NA;NA;false;74-1-0;7;7;0-1;false;false;75-1-0;77-1-0;1.85086;3.54328;0.00000;1.85520e-02;1.59282;1.63033e-02;2.41901;1.89758e+03
mv221_mv248__xy34;15;76-1-1;76;1;760.00000;AHHHHHHHHHT;79;74;1.17980;NA;NA;false;74-1-1;5;5;0-1;false;false;75-1-1;77-1-1;1.93480;6.25140;0.00000;1.68101e-02;2.02377;1.36816e-02;2.99635;1.86575e+03
mv221_mv248__xy34;15;76-1-2;76;2;760.00000;AHHHHHHHHTH;79;74;1.03960;NA;NA;false;74-1-2;5;5;0-1;false;false;75-1-2;77-1-2;1.93406;9.51770;0.00000;1.60841e-02;1.77450;1.44018e-02;2.57551;1.82151e+03
mv221_mv248__xy34;15;76-1-3;76;3;760.00000;AHHHHHHHHTT;80;74;1.03753;NA;NA;false;74-1-3;6;6;0-1;false;false;75-1-3;77-1-3;1.95957;12.64712;0.00000;1.30689e-02;1.63507;1.04833e-02;2.54830;1.84601e+03
mv221_mv248__xy34;15;76-1-4;76;4;760.00000;AHHHHHHHTH;78;69;1.00585;NA;NA;false;69-1-1;9;9;0-1;false;false;75-1-4;77-1-4;1.91221;15.60957;0.00000;7.66703e-03;2.18010;6.83412e-03;3.33786;2.50488e+03
mv221_mv248__xy34;15;76-1-5;76;5;760.00000;AHHHHHHHTT;77;69;1.00351;NA;NA;false;69-1-2;8;8;0-1;false;false;75-1-5;NA;1.90413;19.09008;0.00000;9.85236e-03;2.41247;8.72133e-03;3.60384;2.29849e+03
mv221_mv248__xy34;15;76-2-0;76;0;760.00000;AHHHHHHHH;77;73;1.10187;NA;NA;false;73-2-0;4;4;0-2;false;false;75-2-0;NA;2.12893;3.33659;0.00000;9.25426e-03;2.23925;1.02656e-02;3.45480;2.00987e+03
mv221_mv248__xy34;15;76-2-1;76;1;760.00000;AHHHHHHHT;77;73;1.09783;NA;NA;false;73-2-1;4;4;0-2;false;false;75-2-1;NA;1.97677;6.68136;0.00000;1.15513e-02;2.13362;1.24912e-02;3.38999;2.17459e+03
mv221_mv248__xy34;15;76-2-2;76;2;760.00000;AHHHHHHTH;77;72;1.04500;NA;NA;false;72-2-1;5;5;0-2;false;false;75-2-2;NA;2.05398;10.37688;0.00000;1.61151e-02;2.64907;1.31735e-02;3.86190;2.01449e+03
mv221_mv248__xy34;15;76-2-3;76;3;760.00000;AHHHHHHTT;78;72;1.20506;NA;NA;false;72-2-2;6;6;0-2;false;false;75-2-3;77-2-6;2.02019;13.88201;0.00000;8.85584e-03;2.01110;8.34800e-03;3.20154;2.22640e+03
mv221_mv248__xy34;15;76-2-4;76;4;760.00000;AHHHHHTHHH;77;71;0.94973;NA;NA;false;71-2-2;6;6;0-2;false;false;75-2-4;NA;2.03368;17.00555;0.00000;1.30431e-02;2.23502;1.17610e-02;3.46701;1.70053e+03
mv221_mv248__xy34;15;76-2-5;76;5;760.00000;AHHHHHTHHT;NA;71;0.90796;NA;0.30808;false;71-2-3;6;6;0-2;false;false;75-2-5;NA;2.05845;20.56368;0.00000;7.95630e-03;1.54212;7.32131e-03;2.43642;1.84984e+03
mv221_mv248__xy34;15;76-3-0;76;0;760.00000;AHHHHHHH;80;71;1.08791;NA;NA;false;71-3-0;9;9;0-3;false;false;75-3-0;77-3-0;1.97646;3.83613;0.00000;9.62034e-03;2.92792;8.28574e-03;4.43717;2.27069e+03
mv221_mv248__xy34;15;76-3-1;76;1;760.00000;AHHHHHHT;79;71;1.09259;NA;NA;false;71-3-1;8;8;0-3;false;false;75-3-1;77-3-1;1.91001;7.73599;0.00000;1.15657e-02;2.49275;1.10493e-02;3.53160;2.40308e+03
mv221_mv248__xy34;15;76-3-2;76;2;760.00000;AHHHHHTHH;81;75;1.14726;NA;NA;false;75-3-2;6;6;0-3;false;false;75-3-2;77-3-2;1.95194;10.59791;0.00000;1.19400e-02;1.41537;8.87995e-03;2.24415;1.91070e+03
mv221_mv248__xy34;15;76-3-3;76;3;760.00000;AHHHHHTHT;82;75;1.26877;NA;NA;false;75-3-3;7;7;0-3;false;false;75-3-3;77-3-3;1.89957;12.84651;0.00000;6.19716e-03;1.35622;5.71139e-03;2.19273;1.93812e+03
mv221_mv248__xy34;15;76-3-4;76;4;760.00000;AHHHHHTTH;81;76;1.12791;NA;NA;false;76-3-4;5;5;0-3;false;false;75-3-4;77-3-4;1.98421;14.75751;0.00000;1.19054e-03;1.20412;3.37929e-04;1.96726;2.08075e+03
mv221_mv248__xy34;15;76-3-5;76;5;760.00000;AHHHHHTTT;NA;76;1.12791;NA;NA;false;76-3-5;4;4;0-3;false;false;75-3-4;77-3-5;1.85983;16.80392;0.00000;-5.88237e-05;1.25482;-1.13443e-03;2.04104;1.98643e+03
mv221_mv248__xy34;15;76-3-6;76;6;760.00000;AHHHHTHHH;NA;76;1.08113;NA;NA;false;76-3-6;2;2;0-3;false;false;75-3-5;77-3-6;1.92860;18.94989;0.00000;NA;1.32242;NA;2.15385;2.15913e+03
mv221_mv248__xy34;15;76-3-7;76;7;760.00000;AHHHHTHHT;NA;76;1.08113;NA;0.40733;false;76-3-7;1;1;0-3;false;false;75-3-5;NA;1.91776;20.92800;0.00000;NA;1.09850;NA;1.72097;2.22638e+03
mv221_mv248__xy34;15;76-4-0;76;0;760.00000;AHHHHHHHHHHHHTH;82;76;1.00523;NA;NA;false;76-4-0;6;6;0-4;false;false;75-4-0;77-4-0;2.09001;2.64964;0.00000;1.29157e-02;1.23370;1.10472e-02;2.11625;1.93438e+03
mv221_mv248__xy34;15;76-4-1;76;1;760.00000;AHHHHHHHHHHHHTT;83;76;1.00523;NA;NA;false;76-4-1;7;7;0-4;false;false;75-4-0;77-4-1;2.04077;4.66791;0.00000;1.09279e-02;1.20412;8.96400e-03;1.91281;2.26801e+03
mv221_mv248__xy34;15;76-4-2;76;2;760.00000;AHHHHHHHHHHHTHH;85;76;1.01988;NA;NA;false;76-4-2;9;9;0-4;false;false;75-4-1;77-4-2;1.94869;6.43526;0.00000;9.12499e-03;1.04780;8.18372e-03;1.70988;2.08550e+03
mv221_mv248__xy34;15;76-4-3;76;3;760.00000;AHHHHHHHHHHHTHT;83;76;1.01988;NA;NA;false;76-4-3;7;7;0-4;false;false;75-4-1;77-4-3;1.94043;8.25157;0.00000;1.04587e-02;1.11962;9.28116e-03;1.83848;2.18050e+03
mv221_mv248__xy34;15;76-4-4;76;4;760.00000;AHHHHHHHHHHHTTH;81;74;1.10333;NA;NA;false;74-4-2;7;7;0-4;false;false;75-4-2;77-4-4;2.02286;10.27432;0.00000;1.08284e-02;1.39847;1.07025e-02;2.25635;1.93520e+03
mv221_mv248__xy34;15;76-4-5;76;5;760.00000;AHHHHHHHHHHHTTT;82;74;1.00000;NA;NA;false;74-4-3;8;8;0-4;false;false;75-4-3;77-4-5;1.98318;12.36174;0.00000;1.00334e-02;1.21680;8.93459e-03;1.86132;1.86314e+03
mv221_mv248__xy34;15;76-4-6;76;6;760.00000;AHHHHHHHHHHTHH;80;75;0.89489;NA;NA;false;75-4-4;5;5;0-4;false;false;75-4-4;77-4-6;1.95960;14.70963;0.00000;7.41781e-03;1.25905;8.00868e-03;1.93914;1.77273e+03
mv221_mv248__xy34;15;76-4-7;76;7;760.00000;AHHHHHHHHHHTHT;78;75;0.95294;NA;NA;false;75-4-5;3;3;0-4;false;false;75-4-5;77-4-7;1.94699;17.34999;0.00000;4.49741e-03;1.36890;3.12683e-03;2.23377;1.65478e+03
mv221_mv248__xy34;15;76-4-8;76;8;760.00000;AHHHHHHHHHHTTH;77;70;1.01404;NA;NA;false;70-4-5;7;7;0-4;false;false;75-4-6;NA;2.00218;19.32322;0.00000;5.92202e-03;1.22102;4.91748e-03;2.05239;2.30510e+03
mv221_mv248__xy34;15;76-4-9;76;9;760.00000;AHHHHHHHHHHTTTH;NA;76;NA;NA;0.41087;true;76-4-9;1;1;0-4;false;false;75-4-7;NA;2.04487;21.05444;0.00000;NA;0.93795;NA;1.48223;2.55852e+03
mv221_mv248__xy34;15;76-5-0;76;0;760.00000;AHHHHHHHHHHHHH;81;76;1.05147;NA;NA;false;76-5-0;5;5;0-5;false;false;75-5-0;77-5-0;1.98787;3.03777;0.00000;1.35426e-02;1.60972;9.90382e-03;2.74928;1.73367e+03
mv221_mv248__xy34;15;76-5-1;76;1;760.00000;AHHHHHHHHHHHHT;81;76;1.05147;NA;NA;false;76-5-1;5;5;0-5;false;false;75-5-0;77-5-1;2.05177;5.58261;0.00000;1.57784e-02;1.41115;1.49035e-02;2.24415;1.83401e+03
mv221_mv248__xy34;15;76-5-2;76;2;760.00000;AHHHHHHHHHHHTH;83;75;1.09504;NA;NA;false;75-5-1;8;8;0-5;false;false;75-5-1;77-5-2;2.12144;7.71709;0.00000;9.74621e-03;1.11962;8.54237e-03;1.89506;1.98024e+03
mv221_mv248__xy34;15;76-5-3;76;3;760.00000;AHHHHHHHHHHHTT;NA;75;1.08333;NA;NA;false;75-5-2;8;8;0-5;false;false;75-5-2;77-5-3;2.00363;9.64727;0.00000;6.26556e-03;1.20835;5.81376e-03;2.06573;1.86800e+03
mv221_mv248__xy34;15;76-5-4;76;4;760.00000;AHHHHHHHHHHTHH;82;74;1.06723;NA;NA;false;74-5-2;8;8;0-5;false;false;75-5-3;77-5-4;1.96280;11.71621;0.00000;5.04056e-03;1.60972;5.21399e-03;2.44766;1.63012e+03
mv221_mv248__xy34;15;76-5-5;76;5;760.00000;AHHHHHHHHHHTHT;80;74;1.02817;NA;NA;false;74-5-3;6;6;0-5;false;false;75-5-4;77-5-5;1.89087;14.27453;0.00000;8.54237e-03;1.54212;7.93491e-03;2.55575;1.51463e+03
mv221_mv248__xy34;15;76-5-6;76;6;760.00000;AHHHHHHHHHHTTH;NA;75;1.14956;NA;NA;false;75-5-5;4;4;0-5;false;false;75-5-5;77-5-6;1.94585;16.73733;0.00000;3.68271e-03;1.65620;3.88905e-03;2.61701;1.68133e+03
mv221_mv248__xy34;15;76-5-7;76;7;760.00000;AHHHHHHHHHHTTT;NA;75;0.98525;NA;NA;false;75-5-6;3;3;0-5;false;false;75-5-6;77-5-7;2.00040;19.19018;0.00000;-2.57243e-03;1.41115;-7.27392e-04;2.41289;1.69715e+03
mv221_mv248__xy34;15;76-6-0;76;0;760.00000;AHHHHHHHHHHH;81;75;1.29443;NA;NA;false;75-6-0;6;6;0-6;false;false;75-6-0;77-6-0;1.97638;3.13612;0.00000;1.02650e-02;2.06180;9.67906e-03;3.13688;2.42131e+03
mv221_mv248__xy34;15;76-6-1;76;1;760.00000;AHHHHHHHHHHT;81;75;1.37072;true;NA;false;75-6-1;6;6;0-6;false;false;75-6-1;77-6-1;1.92813;6.12034;0.00000;1.59410e-02;1.85900;1.53594e-02;2.81383;2.71445e+03
mv221_mv248__xy34;15;76-6-2;76;2;760.00000;AHHHHHHHHTHH;79;74;1.31455;true;NA;false;74-6-1;5;5;0-6;false;false;75-6-2;77-6-2;2.04785;9.06680;0.00000;1.08970e-02;2.36600;9.71937e-03;3.45480;2.46194e+03
mv221_mv248__xy34;15;76-6-3;76;3;760.00000;AHHHHHHHHTHT;84;74;1.42424;true;NA;false;74-6-2;10;10;0-6;false;false;75-6-3;77-6-3;2.01070;12.02344;0.00000;4.13895e-03;1.58860;4.31031e-03;2.35440;2.48415e+03
mv221_mv248__xy34;15;76-6-4;76;4;760.00000;AHHHHHHHHTTH;83;75;1.34483;true;NA;false;75-6-4;8;8;0-6;false;false;75-6-4;77-6-4;1.98982;14.36037;0.00000;8.68058e-03;1.48297;6.60280e-03;2.36246;2.86085e+03
mv221_mv248__xy34;15;76-6-5;76;5;760.00000;AHHHHHHHHTTT;79;75;1.13354;NA;NA;false;75-6-5;4;4;0-6;false;false;75-6-5;77-6-5;2.02800;16.79208;0.00000;7.66769e-03;1.54212;6.95553e-03;2.38383;2.96199e+03
mv221_mv248__xy34;15;76-6-6;76;6;760.00000;AHHHHHHHTH;NA;58;1.03727;NA;NA;false;58-6-2;19;19;0-6;false;false;75-6-6;NA;1.95261;19.43305;0.00000;1.85074e-03;2.11672;1.67730e-03;3.27332;3.21377e+03
mv221_mv248__xy34;15;76-7-0;76;0;760.00000;AHHHHHHHHHHHHHHH;81;76;1.16438;NA;NA;false;76-7-0;5;5;0-7;false;false;75-7-0;77-7-0;1.93526;3.30986;0.00000;1.50248e-02;1.22947;1.26624e-02;1.95973;1.63636e+03
mv221_mv248__xy34;15;76-7-1;76;1;760.00000;AHHHHHHHHHHHHHHT;81;76;1.16438;NA;NA;false;76-7-1;5;5;0-7;false;false;75-7-0;77-7-1;2.02068;5.60086;0.00000;9.36608e-03;1.64352;1.10496e-02;2.48365;1.64417e+03
